"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 강남구 삼성동","99-12","0099","0012","강변삼부","81.94","201705","1~10","105,000","7","2000","봉은사로113길"
"서울특별시 강남구 삼성동","99-12","0099","0012","강변삼부","110.45","201706","1~10","115,000","3","2000","봉은사로113길"
"서울특별시 강남구 삼성동","99-12","0099","0012","강변삼부","81.94","201707","1~10","75,000","7","2000","봉은사로113길"
"서울특별시 강남구 삼성동","99-12","0099","0012","강변삼부","110.45","201707","21~31","115,000","2","2000","봉은사로113길"
"서울특별시 강남구 삼성동","99-12","0099","0012","강변삼부","81.94","201710","21~31","111,000","9","2000","봉은사로113길"
"서울특별시 강남구 삼성동","99-1","0099","0001","골든빌(99-1)","244.87","201701","1~10","190,000","7","1999","봉은사로113길"
"서울특별시 강남구 삼성동","99-1","0099","0001","골든빌(99-1)","244.87","201703","1~10","240,000","8","1999","봉은사로113길"
"서울특별시 강남구 삼성동","99-1","0099","0001","골든빌(99-1)","225.29","201708","21~31","240,000","16","1999","봉은사로113길"
"서울특별시 강남구 삼성동","5-3","0005","0003","골든카운티","108.97","201710","21~31","92,500","1","2004","학동로68길"
"서울특별시 강남구 삼성동","102-2","0102","0002","금호어울림","84.81","201703","1~10","114,000","9","2003","봉은사로111길"
"서울특별시 강남구 삼성동","102-2","0102","0002","금호어울림","84.32","201707","11~20","123,800","4","2003","봉은사로111길"
"서울특별시 강남구 삼성동","82-6","0082","0006","다우림하우스","131.88","201707","21~31","108,000","2","2006","영동대로128길"
"서울특별시 강남구 삼성동","33-22","0033","0022","대우멤버스(5차)","119.86","201707","1~10","114,000","3","2005","봉은사로55길"
"서울특별시 강남구 삼성동","33-22","0033","0022","대우멤버스(5차)","119.41","201708","21~31","114,000","4","2005","봉은사로55길"
"서울특별시 강남구 삼성동","33-22","0033","0022","대우멤버스(5차)","119.41","201709","11~20","117,000","5","2005","봉은사로55길"
"서울특별시 강남구 삼성동","33-20","0033","0020","대우멤버스카운티","176.73","201612","11~20","175,000","5","2004","봉은사로57길"
"서울특별시 강남구 삼성동","33-20","0033","0020","대우멤버스카운티","146.04","201708","1~10","119,500","1","2004","봉은사로57길"
"서울특별시 강남구 삼성동","98-18","0098","0018","대우멤버스카운티(101동)","152.45","201705","11~20","144,000","2","2004","영동대로114길"
"서울특별시 강남구 삼성동","98-9","0098","0009","대우멤버스카운티(102동)","104.5","201702","11~20","103,000","2","2004","영동대로118길"
"서울특별시 강남구 삼성동","100-14","0100","0014","동일파크스위트","148.75","201704","1~10","166,500","11","2007","영동대로112길"
"서울특별시 강남구 삼성동","100-14","0100","0014","동일파크스위트","148.75","201704","21~30","148,000","3","2007","영동대로112길"
"서울특별시 강남구 삼성동","100-14","0100","0014","동일파크스위트","174.15","201704","21~30","162,000","2","2007","영동대로112길"
"서울특별시 강남구 삼성동","100-14","0100","0014","동일파크스위트","148.12","201706","1~10","170,000","11","2007","영동대로112길"
"서울특별시 강남구 삼성동","100-14","0100","0014","동일파크스위트","148.75","201706","21~30","185,000","11","2007","영동대로112길"
"서울특별시 강남구 삼성동","102","0102","0000","래미안(201동)","128.44","201703","1~10","149,000","2","2006","영동대로114길"
"서울특별시 강남구 삼성동","103-22","0103","0022","래미안삼성1차","114.17","201703","21~31","140,000","1","2006","영동대로114길"
"서울특별시 강남구 삼성동","103-22","0103","0022","래미안삼성1차","106.98","201703","21~31","145,000","3","2006","영동대로114길"
"서울특별시 강남구 삼성동","105","0105","0000","래미안삼성1차(105)","181.51","201702","11~20","200,000","7","2005","영동대로114길"
"서울특별시 강남구 삼성동","105","0105","0000","래미안삼성1차(105)","181.51","201703","1~10","200,000","5","2005","영동대로114길"
"서울특별시 강남구 삼성동","105","0105","0000","래미안삼성1차(105)","122.85","201703","11~20","165,000","4","2005","영동대로114길"
"서울특별시 강남구 삼성동","105","0105","0000","래미안삼성1차(105)","122.85","201703","11~20","170,000","7","2005","영동대로114길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","101.38","201612","1~10","125,600","2","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","105.5","201701","1~10","135,000","9","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","105.5","201701","11~20","139,300","7","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","134.81","201702","21~28","178,000","6","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","178.03","201702","21~28","188,900","9","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","105.5","201702","21~28","136,000","7","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","101.38","201704","11~20","136,000","5","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","119.29","201704","21~30","160,000","9","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","84.92","201704","21~30","129,500","3","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","134.81","201704","21~30","168,000","4","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","164.72","201705","1~10","197,250","13","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","105.5","201705","1~10","141,800","6","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","84.92","201705","11~20","134,800","24","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","119.29","201705","21~31","156,000","4","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","105.5","201705","21~31","143,000","8","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","134.81","201705","21~31","169,000","2","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","134.81","201705","21~31","175,010","5","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","84.92","201706","1~10","130,000","11","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","105.5","201707","1~10","140,000","2","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","101.38","201707","1~10","147,000","14","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","101.38","201707","1~10","145,000","14","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","134.81","201707","11~20","167,000","1","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","119.29","201707","11~20","157,000","6","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","105.5","201707","21~31","146,000","2","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","164.72","201707","21~31","188,000","1","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","101.38","201709","1~10","149,500","8","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","84.92","201709","11~20","142,800","21","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","134.81","201709","11~20","173,000","3","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","119.29","201710","21~31","169,700","2","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","134.81","201710","21~31","197,500","7","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","119.29","201710","21~31","169,000","10","2007","선릉로130길"
"서울특별시 강남구 삼성동","7-3","0007","0003","래미안삼성2차","164.72","201711","21~30","210,000","12","2007","선릉로130길"
"서울특별시 강남구 삼성동","104-10","0104","0010","레미안삼성1차(104)","101.34","201703","1~10","135,000","9","2005","영동대로114길"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","84.87","201612","21~31","90,000","6","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","59.4","201703","21~31","81,500","5","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201704","1~10","112,000","5","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","59.4","201704","11~20","83,000","16","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","84.87","201704","11~20","105,000","16","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","84.87","201704","21~30","76,000","6","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201704","21~30","114,000","7","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","59.4","201704","21~30","85,500","10","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","84.87","201705","1~10","106,000","4","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201705","11~20","119,000","13","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201705","11~20","105,000","1","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","59.4","201705","11~20","84,000","3","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","59.4","201705","21~31","82,700","2","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201705","21~31","114,500","14","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201707","21~31","115,000","2","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201708","11~20","129,500","17","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","59.4","201708","11~20","90,000","4","2000","학동로"
"서울특별시 강남구 삼성동","17","0017","0000","롯데","91.77","201711","11~20","137,000","14","2000","학동로"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","144.11","201612","11~20","178,000","3","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201612","21~31","165,000","11","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201612","21~31","160,000","14","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201612","21~31","162,000","12","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201701","11~20","158,000","7","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201702","11~20","156,000","6","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201703","11~20","162,000","18","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","144.11","201703","11~20","177,000","7","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","144.11","201703","21~31","176,000","6","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201703","21~31","166,000","19","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","84.47","201703","21~31","135,000","10","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201703","21~31","163,000","21","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","176.61","201704","1~10","210,000","3","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","84.47","201704","1~10","131,500","9","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201704","11~20","160,000","6","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201704","21~30","171,000","19","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","176.61","201704","21~30","220,000","10","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","144.11","201704","21~30","195,000","6","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","144.11","201705","1~10","179,000","3","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201705","11~20","164,000","13","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","101.81","201705","11~20","144,800","6","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201705","11~20","165,000","8","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201705","21~31","158,000","2","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","84.48","201705","21~31","135,500","14","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201705","21~31","159,500","2","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","84.48","201705","21~31","110,000","7","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","144.11","201706","1~10","175,000","2","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201706","1~10","167,400","4","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","101.81","201706","1~10","148,000","5","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","84.47","201706","11~20","138,000","7","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","176.61","201706","21~30","223,000","7","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","101.81","201707","1~10","144,500","13","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","101.81","201707","11~20","157,000","5","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201707","11~20","175,000","14","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","176.61","201707","21~31","245,000","18","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201708","1~10","169,500","8","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201708","1~10","176,000","16","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201708","21~31","180,000","19","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201709","1~10","170,000","12","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201709","1~10","178,000","7","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201709","1~10","178,000","5","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","84.48","201709","11~20","146,500","10","2007","선릉로126길"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.93","201711","1~10","175,000","3","2007","선릉로126길"
"서울특별시 강남구 삼성동","107","0107","0000","미켈란107","83","201703","11~20","110,000","22","2003","영동대로"
"서울특별시 강남구 삼성동","107","0107","0000","미켈란107","83","201705","21~31","113,000","22","2003","영동대로"
"서울특별시 강남구 삼성동","147-2","0147","0002","미켈란147","84.86","201703","1~10","105,000","19","2004","봉은사로"
"서울특별시 강남구 삼성동","147-2","0147","0002","미켈란147","84.77","201706","1~10","107,000","16","2004","봉은사로"
"서울특별시 강남구 삼성동","147-2","0147","0002","미켈란147","83.69","201706","1~10","107,000","16","2004","봉은사로"
"서울특별시 강남구 삼성동","147-2","0147","0002","미켈란147","84.77","201706","1~10","110,000","9","2004","봉은사로"
"서울특별시 강남구 삼성동","147-2","0147","0002","미켈란147","83.69","201706","1~10","119,000","11","2004","봉은사로"
"서울특별시 강남구 삼성동","147-2","0147","0002","미켈란147","84.86","201707","21~31","124,500","20","2004","봉은사로"
"서울특별시 강남구 삼성동","147-2","0147","0002","미켈란147","83.69","201708","1~10","125,000","21","2004","null"
"서울특별시 강남구 삼성동","98-11","0098","0011","삼부아그레빌","83.76","201705","21~31","100,000","1","2003","영동대로114길"
"서울특별시 강남구 삼성동","99-13","0099","0013","삼부아파트(101동)","59.85","201704","1~10","84,000","7","1998","봉은사로111길"
"서울특별시 강남구 삼성동","99","0099","0000","삼부아파트(102동)","54.96","201703","1~10","75,000","9","1998","봉은사로111길"
"서울특별시 강남구 삼성동","150-20","0150","0020","삼성그랑빌","93.3","201707","11~20","82,500","6","2005","삼성로104길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","131.65","201612","21~31","131,700","5","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","148.5","201703","21~31","143,700","6","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","148.5","201705","1~10","142,000","5","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","131.65","201706","1~10","144,000","4","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","131.65","201707","11~20","138,000","2","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","148.5","201707","21~31","150,000","7","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","123.97","201708","1~10","118,000","2","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","170.8","201709","21~30","179,500","5","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","123.97","201710","21~31","160,000","9","2005","선릉로112길"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동 롯데캐슬 킹덤","148.5","201711","11~20","161,000","4","2005","선릉로112길"
"서울특별시 강남구 삼성동","129","0129","0000","삼성동대성유니드","83.93","201702","1~10","81,500","8","2004","테헤란로77길"
"서울특별시 강남구 삼성동","129","0129","0000","삼성동대성유니드","83.93","201704","1~10","79,000","5","2004","테헤란로77길"
"서울특별시 강남구 삼성동","129","0129","0000","삼성동대성유니드","83.93","201705","1~10","71,500","1","2004","테헤란로77길"
"서울특별시 강남구 삼성동","129","0129","0000","삼성동대성유니드","83.93","201709","11~20","98,000","2","2004","테헤란로77길"
"서울특별시 강남구 삼성동","110-2","0110","0002","삼성동라테라스","200.56","201702","21~28","345,000","6","2013","봉은사로"
"서울특별시 강남구 삼성동","110-2","0110","0002","삼성동라테라스","200.56","201708","21~31","350,000","10","2013","봉은사로"
"서울특별시 강남구 삼성동","8-2","0008","0002","삼성동브라운스톤레전드","219.95","201611","21~30","199,000","11","2009","선릉로"
"서울특별시 강남구 삼성동","8-2","0008","0002","삼성동브라운스톤레전드","201.65","201703","11~20","200,000","7","2009","선릉로"
"서울특별시 강남구 삼성동","8-2","0008","0002","삼성동브라운스톤레전드","219.48","201705","1~10","210,000","8","2009","선릉로"
"서울특별시 강남구 삼성동","8-2","0008","0002","삼성동브라운스톤레전드","204.1","201707","21~31","227,000","8","2009","선릉로"
"서울특별시 강남구 삼성동","8-2","0008","0002","삼성동브라운스톤레전드","204.1","201709","11~20","195,000","5","2009","선릉로"
"서울특별시 강남구 삼성동","121-38","0121","0038","삼성동신도브래뉴","131.23","201702","21~28","86,000","4","2010","삼성로103길"
"서울특별시 강남구 삼성동","121-38","0121","0038","삼성동신도브래뉴","124.04","201703","11~20","85,000","6","2010","삼성로103길"
"서울특별시 강남구 삼성동","121-38","0121","0038","삼성동신도브래뉴","124.45","201706","21~30","84,700","5","2010","삼성로103길"
"서울특별시 강남구 삼성동","3-2","0003","0002","삼성동씨엘케이","99.47","201708","1~10","104,500","13","2002","학동로"
"서울특별시 강남구 삼성동","101","0101","0000","삼성동에스케이뷰","117.42","201707","21~31","136,000","4","2005","봉은사로109길"
"서울특별시 강남구 삼성동","101","0101","0000","삼성동에스케이뷰","84.88","201707","21~31","114,000","4","2005","봉은사로109길"
"서울특별시 강남구 삼성동","101","0101","0000","삼성동에스케이뷰","84.52","201708","1~10","115,000","5","2005","봉은사로109길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201612","1~10","192,500","16","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","84.55","201701","1~10","118,000","13","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","84.55","201701","1~10","120,000","12","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","59.92","201702","1~10","97,200","14","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","84.55","201704","1~10","125,000","5","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201704","1~10","187,000","17","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201704","1~10","185,500","11","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201706","11~20","190,000","14","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","84.87","201707","1~10","135,000","3","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201707","21~31","200,000","4","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201707","21~31","189,500","2","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","84.55","201708","1~10","139,000","12","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201708","21~31","197,500","11","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201708","21~31","185,000","4","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","59.92","201710","11~20","116,500","1","2004","학동로68길"
"서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","152.98","201711","21~30","200,000","14","2004","학동로68길"
"서울특별시 강남구 삼성동","82-4","0082","0004","삼성동헤렌하우스2(82-4)","200.89","201703","11~20","255,000","3","2010","영동대로128길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.42","201612","11~20","116,000","6","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201701","1~10","137,000","21","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201701","1~10","140,000","17","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201701","21~31","134,800","12","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201702","1~10","137,300","3","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201703","1~10","139,500","7","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201703","1~10","134,500","5","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.35","201703","1~10","142,000","12","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.42","201703","11~20","133,000","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201704","11~20","116,000","1","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.35","201704","11~20","130,000","4","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201704","21~30","71,500","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201705","1~10","117,000","1","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","114.46","201705","1~10","176,000","19","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","114.46","201705","1~10","161,000","4","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201705","1~10","136,400","8","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201705","11~20","72,000","17","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201705","11~20","132,500","4","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","26.5","201705","11~20","59,970","13","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.35","201705","11~20","127,500","1","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201705","11~20","72,800","20","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201705","21~31","73,000","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201705","21~31","138,000","7","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201705","21~31","138,000","5","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","26.5","201706","1~10","59,900","11","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201706","1~10","70,000","7","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201706","1~10","136,000","2","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201706","1~10","73,800","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201706","21~30","64,000","1","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201706","21~30","73,200","10","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201707","1~10","129,000","13","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201707","1~10","150,000","17","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","114.46","201707","1~10","180,000","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201707","21~31","76,000","11","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.5","201707","21~31","153,000","19","2008","학동로68길"
